run_id	experiment_id	model_name	composite_metric	precision	recall	roc_auc	f1	windows_evaluated	window_improvements	status	reason	description
2026-03-16T02:01:29Z	45	lightgbm_direction	0.039025	0.2508	0.1556	0.5688	0.1525	92	36	discard	insufficient precision-first improvement (-0.025178 < 0.005)	lgbm: n_est=300, max_d=5, lr=0.1, leaves=31
2026-03-16T02:01:29Z	46	lightgbm_direction	0.006724	0.2652	0.0254	0.6204	0.0379	92	4	discard	insufficient precision-first improvement (-0.269275 < 0.005)	lgbm: n_est=300, max_d=-1, lr=0.01, leaves=15
2026-03-16T02:01:29Z	47	lightgbm_direction	0.011462	0.3014	0.0380	0.6106	0.0548	92	5	discard	insufficient precision-first improvement (-0.264537 < 0.005)	lgbm: n_est=300, max_d=-1, lr=0.01, leaves=31
2026-03-16T02:01:29Z	48	lightgbm_direction	0.028999	0.2897	0.1001	0.5873	0.1130	92	18	discard	insufficient precision-first improvement (-0.246999 < 0.005)	lgbm: n_est=300, max_d=-1, lr=0.05, leaves=15
2026-03-16T02:01:29Z	49	lightgbm_direction	0.032530	0.2993	0.1087	0.5806	0.1218	92	27	discard	insufficient precision-first improvement (-0.243469 < 0.005)	lgbm: n_est=300, max_d=-1, lr=0.05, leaves=31
2026-03-16T02:01:29Z	50	lightgbm_direction	0.033927	0.2578	0.1316	0.5699	0.1394	92	31	discard	insufficient precision-first improvement (-0.242072 < 0.005)	lgbm: n_est=300, max_d=-1, lr=0.1, leaves=15
2026-03-16T02:01:29Z	51	lightgbm_direction	0.032389	0.2462	0.1315	0.5705	0.1372	92	27	discard	insufficient precision-first improvement (-0.243610 < 0.005)	lgbm: n_est=300, max_d=-1, lr=0.1, leaves=31
2026-03-16T02:01:29Z	52	lightgbm_direction	0.033469	0.3196	0.1047	0.5920	0.1164	92	21	discard	insufficient precision-first improvement (-0.242530 < 0.005)	lgbm: n_est=500, max_d=4, lr=0.03, leaves=31
2026-03-16T02:01:29Z	53	xgboost_direction	0.092981	0.2273	0.4090	0.5521	0.2493	92	81	discard	insufficient precision-first improvement (-0.048672 < 0.005)	candidate: decision_threshold=0.55
2026-03-16T02:01:29Z	54	xgboost_direction	0.086720	0.2295	0.3779	0.5521	0.2380	92	80	discard	insufficient precision-first improvement (-0.046518 < 0.005)	candidate: decision_threshold=0.60
2026-03-16T02:01:29Z	55	xgboost_direction	0.082890	0.2370	0.3497	0.5521	0.2277	92	75	discard	insufficient precision-first improvement (-0.038983 < 0.005)	candidate: decision_threshold=0.65
2026-03-16T02:01:29Z	56	xgboost_direction	0.073653	0.2309	0.3190	0.5521	0.2130	92	65	discard	insufficient precision-first improvement (-0.045102 < 0.005)	candidate: decision_threshold=0.70
2026-03-16T02:01:29Z	57	xgboost_direction	0.066924	0.2309	0.2899	0.5521	0.2021	92	60	discard	insufficient precision-first improvement (-0.045125 < 0.005)	candidate: decision_threshold=0.75
2026-03-16T02:01:29Z	58	xgboost_direction	0.099656	0.2248	0.4433	0.5521	0.2620	92	84	discard	insufficient precision-first improvement (-0.051208 < 0.005)	candidate: actionable_threshold=0.0045
2026-03-16T02:01:29Z	59	xgboost_direction	0.099656	0.2248	0.4433	0.5521	0.2620	92	84	discard	insufficient precision-first improvement (-0.051208 < 0.005)	candidate: actionable_threshold=0.0055
2026-03-16T02:01:29Z	60	xgboost_direction	0.099656	0.2248	0.4433	0.5521	0.2620	92	84	discard	insufficient precision-first improvement (-0.051208 < 0.005)	candidate: actionable_threshold=0.0065
2026-03-16T02:01:29Z	61	xgboost_direction	0.099656	0.2248	0.4433	0.5521	0.2620	92	84	discard	insufficient precision-first improvement (-0.051208 < 0.005)	candidate: actionable_threshold=0.0075
2026-03-16T02:01:29Z	62	xgboost_direction	0.099656	0.2248	0.4433	0.5521	0.2620	92	84	discard	insufficient precision-first improvement (-0.051208 < 0.005)	candidate: cost_buffer=0.0045
2026-03-16T02:01:29Z	63	xgboost_direction	0.099656	0.2248	0.4433	0.5521	0.2620	92	84	discard	insufficient precision-first improvement (-0.051208 < 0.005)	candidate: cost_buffer=0.0055
2026-03-16T02:01:29Z	64	xgboost_direction	0.099656	0.2248	0.4433	0.5521	0.2620	92	84	discard	insufficient precision-first improvement (-0.051208 < 0.005)	candidate: cost_buffer=0.0065
2026-03-16T02:01:29Z	65	xgboost_direction	0.092981	0.2273	0.4090	0.5521	0.2493	92	81	discard	insufficient precision-first improvement (-0.048672 < 0.005)	candidate: actionable_threshold=0.0035, decision_threshold=0.55
2026-03-16T02:01:29Z	66	xgboost_direction	0.086720	0.2295	0.3779	0.5521	0.2380	92	80	discard	insufficient precision-first improvement (-0.046518 < 0.005)	candidate: actionable_threshold=0.0035, decision_threshold=0.60
2026-03-16T02:01:29Z	67	xgboost_direction	0.082890	0.2370	0.3497	0.5521	0.2277	92	75	discard	insufficient precision-first improvement (-0.038983 < 0.005)	candidate: actionable_threshold=0.0035, decision_threshold=0.65
2026-03-16T02:01:29Z	68	xgboost_direction	0.073653	0.2309	0.3190	0.5521	0.2130	92	65	discard	insufficient precision-first improvement (-0.045102 < 0.005)	candidate: actionable_threshold=0.0035, decision_threshold=0.70
2026-03-16T02:01:29Z	69	xgboost_direction	0.066924	0.2309	0.2899	0.5521	0.2021	92	60	discard	insufficient precision-first improvement (-0.045125 < 0.005)	candidate: actionable_threshold=0.0035, decision_threshold=0.75
2026-03-16T02:01:29Z	70	xgboost_direction	0.099656	0.2248	0.4433	0.5521	0.2620	92	84	discard	insufficient precision-first improvement (-0.051208 < 0.005)	candidate: actionable_threshold=0.0045, decision_threshold=0.50
2026-03-16T02:01:29Z	71	xgboost_direction	0.092981	0.2273	0.4090	0.5521	0.2493	92	81	discard	insufficient precision-first improvement (-0.048672 < 0.005)	candidate: actionable_threshold=0.0045, decision_threshold=0.55
2026-03-16T02:01:29Z	72	xgboost_direction	0.086720	0.2295	0.3779	0.5521	0.2380	92	80	discard	insufficient precision-first improvement (-0.046518 < 0.005)	candidate: actionable_threshold=0.0045, decision_threshold=0.60
2026-03-16T02:01:29Z	999	xgboost_direction	0.003604	0.3333	0.0108	0.7140	0.0209	1	0	held_out_final	final validation	HELD-OUT: xgb: n_est=100, max_d=5, lr=0.05
